ID	BK	SR	Month	Country	Project	Samples	Lat	CoordY	CoordX	Vegetation	Diversity	Temp	Prec		
P1438N3	PT08	SR01	06/05/2023	Portugal	INSIGNIA-EU	Yes	37	37	-7.658897222	Agricultural	High	18.80000114	23.30000114		
CY1452N3	CY04	SR01	05/05/2023	Cyprus	INSIGNIA-EU	Yes	35	35	33.05138889	Agricultural	High	20.89999962	19.20000076		
BG1460N3	BG03	SR01	07/05/2023	Bulgaria	INSIGNIA-EU	Yes	41	41	23.11659444	Agricultural	High	16.80000114	68.70000458		
S1477N3	ES01	SR02	18/05/2023	Spain	INSIGNIA-EU	Yes	41	41	2.261719444	Forest/Natural	High	17.89999962	40		
S1478N3	ES02	SR01	05/05/2023	Spain	INSIGNIA-EU	Yes	41	41	-3.334694444	Agricultural	High	16.20000076	51.60000229		
S1481N3	ES03	SR02	19/05/2023	Spain	INSIGNIA-EU	No	41	41	-3.798527778	Forest/Natural	High	14.80000019	64.30000305		
S1504N3	ES15	SR01	07/05/2023	Spain	INSIGNIA-EU	Yes	40	40	-6.352686111	Forest/Natural	Medium	17.5	36.29999924		
NL1556N3	NL03	SR01	04/05/2023	Netherlands	INSIGNIA-EU	Yes	52	52	4.9130526	Agricultural	Medium	13	40.40000153		
SL1754N3	SL02	SR01	06/05/2023	Slovenia	INSIGNIA-EU	Yes	46	46	14.73604722	Artificial	High	13.10000038	175.4000092		
SK1788N3	SK09	SR01	07/05/2023	Slovakia	INSIGNIA-EU	Yes	48	48	18.47583333	Agricultural	Low	15	64.09999847		
G1798N3	GR05	SR01	06/05/2023	Greece	INSIGNIA-EU	No	38	38	23.08430556	Forest/Natural	High	17.20000076	34.60000229		
D1840N3	0	0	0	Denmark	 BEEMONITORING	Yes	0	0	0	0	0	0	0		
D1848N3	0	0	0	Denmark	 BEEMONITORING	Yes	0	0	0	0	0	0	0		
R1870N3	RO10	SR01	06/05/2023	Romania	INSIGNIA-EU	Yes	45	45	24.25997222	Forest/Natural	Medium	13.60000038	64.90000153		
R1878N3	RO14	SR01	05/05/2023	Romania	INSIGNIA-EU	Yes	47	47	24.50166667	Forest/Natural	Medium	12.10000038	39.40000153		
P1886N3	PT03	SR03	01/06/2023	Portugal	INSIGNIA-EU	Yes	42	42	-6.731469444	Agricultural	High	20.30000114	64.90000153		
P1894N3	PT08	SR03	02/06/2023	Portugal	INSIGNIA-EU	Yes	37	37	-7.658897222	Agricultural	High	23	27		
F1902N3	FR01	SR01	05/05/2023	France	INSIGNIA-EU	Yes	47	47	-1.620211111	Agricultural	High	15.80000019	45.29999924		
F1911N3	FR07	SR02	21/05/2023	France	INSIGNIA-EU	Yes	47	47	-0.139130556	Agricultural	Low	16	39.40000153		
F1919N3	FR11	SR02	18/05/2023	France	INSIGNIA-EU	Yes	46	46	4.674130556	Agricultural	High	15.80000019	69.40000153		
F1927N3	FR15	SR02	20/05/2023	France	INSIGNIA-EU	Yes	46	46	4.744094444	Artificial	High	15.80000019	69.40000153		
DE1965N3	DE06	SR02	20/05/2023	Germany	INSIGNIA-EU	Yes	53	53	7.746646	Agricultural	Medium	13.10000038	40.79999924		
DE1966N3	DE07	SR01	07/05/2023	Germany	INSIGNIA-EU	Yes	54	54	12.087351	Artificial	High	12.19999981	14.10000038		
M2060N3	MT03	SR01	07/05/2023	Malta	INSIGNIA-EU	Yes	36	36	14.39719268	Agricultural	Low	19.20000076	12.5		
D2133N3	0	0	0	Denmark	Overvagningsbigard	Yes	0	0	0	0	0	0	0		
S2158N3	ES03	SR03	04/06/2023	Spain	INSIGNIA-EU	No	41	41	-3.798527778	Forest/Natural	High	20.60000038	57.20000076		
S2192N3	ES20	SR03	02/06/2023	Spain	INSIGNIA-EU	Yes	41	41	-3.126025	Forest/Natural	Medium	18.89999962	83.59999847		
FI2198N3	FI03	SR04	16/06/2023	Finland	INSIGNIA-EU	Yes	64	64	24.83221111	Forest/Natural	High	14.5	47.90000153		
LT2214N3	LT01	SR04	18/06/2023	Lithuania	INSIGNIA-EU	Yes	54	54	24.45638889	Forest/Natural	Low	17.5	59.20000076		
LT2228N3	LT08	SR04	15/06/2023	Lithuania	INSIGNIA-EU	Yes	55	55	25.27863889	Artificial	Medium	17.39999962	55.29999924		
SE2278N3	SE03	SR04	18/06/2023	Sweden	INSIGNIA-EU	Yes	57	57	15.232694	Forest/Natural	Medium	16.10000038	28.30000114		
SE2286N3	SE07	SR04	17/06/2023	Sweden	INSIGNIA-EU	Yes	59	59	15.382705	Forest/Natural	Low	16.80000114	25.5		
H2294N3	HU01	SR04	17/06/2023	Hungary	INSIGNIA-EU	Yes	47	47	20.93188056	Agricultural	Low	21.10000038	72.70000458		
H2302N3	HU05	SR04	16/06/2023	Hungary	INSIGNIA-EU	Yes	47	47	18.45936667	Agricultural	Low	20.39999962	59.79999924		
H2310N3	HU09	SR04	17/06/2023	Hungary	INSIGNIA-EU	Yes	46	46	17.768975	Agricultural	Medium	20.60000038	86.80000305		
DE2391N3	DE07	SR03	03/06/2023	Germany	INSIGNIA-EU	No	54	54	12.087351	Artificial	High	17.70000076	35		
DE2397N3	DE11	SR04	18/06/2023	Germany	INSIGNIA-EU	Yes	51	51	6.835379	Artificial	High	19.60000038	32.29999924		
DE2402N3	DE15	SR03	09/06/2023	Germany	INSIGNIA-EU	Yes	49	49	8.465769	Agricultural	High	20.30000114	31.10000038		
I2431N3	IT08	SR03	03/06/2023	Italy	INSIGNIA-EU	Yes	44	44	11.5661	Agricultural	High	19.80000114	72.09999847		
R2447N3	RO01	SR04	18/06/2023	Romania	INSIGNIA-EU	Yes	46	46	22.618017	Agricultural	High	18.39999962	109.8000031		
R2451N3	RO03	SR04	18/06/2023	Romania	INSIGNIA-EU	No	47	47	27.04078	Agricultural	High	20	47.79999924		
R2469N3	RO12	SR04	19/06/2023	Romania	INSIGNIA-EU	Yes	44	44	25.2755	Agricultural	Low	21.70000076	81.09999847		
R2473N3	RO14	SR04	18/06/2023	Romania	INSIGNIA-EU	Yes	47	47	24.50166667	Forest/Natural	Medium	15.5	103.3000031		
HR2490N3	HR09	SR04	18/06/2023	Croatia	INSIGNIA-EU	Yes	45	45	14.47773	Artificial	High	19.89999962	112.3000031		
L2498N3	LV03	SR04	16/06/2023	Latvia	INSIGNIA-EU	Yes	56	56	26.544515	Forest/Natural	Medium	17.20000076	42.40000153		
L2503N3	LV06	SR03	03/06/2023	Latvia	INSIGNIA-EU	No	57	57	21.283608	Forest/Natural	Low	16.10000038	28.80000114		
G2520N3	GR05	SR04	16/06/2023	Greece	INSIGNIA-EU	Yes	38	38	23.08430556	Forest/Natural	High	22.5	26.60000038		
G2521N3	GR06	SR03	02/06/2023	Greece	INSIGNIA-EU	Yes	40	40	23.33255556	Agricultural	Low	22.30000114	60.70000076		
G2528N3	GR09	SR04	18/06/2023	Greece	INSIGNIA-EU	Yes	38	38	26.09361111	Agricultural	Medium	22.70000076	14.60000038		
G2531N3	GR11	SR04	16/06/2023	Greece	INSIGNIA-EU	Yes	35	35	25.04055556	Agricultural	High	21.5	11.10000038		
G2533N3	GR12	SR04	17/06/2023	Greece	INSIGNIA-EU	Yes	35	35	25.69425	Agricultural	Medium	21.20000076	11.40000057		
G2536N3	GR14	SR03	04/06/2023	Greece	INSIGNIA-EU	Yes	39	39	21.00233333	Agricultural	High	19.70000076	56.20000076		
P2544N3	PT03	SR05	29/06/2023	Portugal	INSIGNIA-EU	Yes	42	42	-6.731469444	Agricultural	High	20.30000114	64.90000153		
P2552N3	PT07	SR05	29/06/2023	Portugal	INSIGNIA-EU	Yes	38	38	-7.205555556	Agricultural	High	24.5	33.40000153		
P2554N3	PT08	SR05	01/07/2023	Portugal	INSIGNIA-EU	Yes	37	37	-7.658897222	Agricultural	High	25.10000038	0		
PL2561N3	PL01	SR02	17/05/2023	Poland	INSIGNIA-EU	Yes	53	53	15.75178611	Agricultural	Medium	14.10000038	15.80000019		
PL2569N3	PL05	SR01	07/05/2023	Poland	INSIGNIA-EU	Yes	50	50	22.56666944	Agricultural	Medium	13.60000038	44.5		
PL2577N3	PL09	SR01	06/05/2023	Poland	INSIGNIA-EU	Yes	53	53	20.71583333	Agricultural	Medium	13.80000019	36.29999924		
PL2585N3	PL12	SR03	04/06/2023	Poland	INSIGNIA-EU	Yes	52	52	21.76679167	Agricultural	Medium	18.10000038	57.79999924		
PL2593N3	PL15	SR03	02/06/2023	Poland	INSIGNIA-EU	Yes	51	51	22.037825	Agricultural	High	17.80000114	63		
PL2601N3	PL20	SR01	05/05/2023	Poland	INSIGNIA-EU	Yes	51	51	21.82399167	Agricultural	Medium	13.69999981	45.29999924		
CY2607N3	CY02	SR06	15/07/2023	Cyprus	INSIGNIA-EU	Yes	35	35	34.05419444	Artificial	Medium	29.5	2.100000143		
CY2611N3	CY04	SR06	15/07/2023	Cyprus	INSIGNIA-EU	Yes	35	35	33.05138889	Agricultural	High	30.10000038	2.700000048		
M2619N3	MT03	SR06	16/07/2023	Malta	INSIGNIA-EU	Yes	36	36	14.39719268	Agricultural	Low	28.5	0.100000001		
M2621N3	MT04	SR06	16/07/2023	Malta	INSIGNIA-EU	Yes	36	36	14.408583	Agricultural	Medium	28.5	0.100000001		
M2622N3	MT05	SR05	02/07/2023	Malta	INSIGNIA-EU	Yes	36	36	14.41273553	Agricultural	High	28.5	0.100000001		
F2627N3	FR02	SR02	19/05/2023	France	INSIGNIA-EU	Yes	46	46	0.731069444	Agricultural	Medium	15.5	56.20000076		
F2635N3	FR06	SR04	18/06/2023	France	INSIGNIA-EU	No	49	49	-1.181511111	Agricultural	Low	18.70000076	46		
F2637N3	FR07	SR04	17/06/2023	France	INSIGNIA-EU	Yes	47	47	-0.139130556	Agricultural	Low	20.80000114	61		
F2639N3	FR08	SR04	18/06/2023	France	INSIGNIA-EU	Yes	49	49	2.199419444	Agricultural	Medium	20	39.90000153		
F2643N3	FR10	SR04	16/06/2023	France	INSIGNIA-EU	Yes	43	43	1.56955	Forest/Natural	High	15.60000038	130.1999969		
F2648N3	FR13	SR03	04/06/2023	France	INSIGNIA-EU	Yes	49	49	7.251311111	Forest/Natural	Medium	20.10000038	26.89999962		
F2651N3	FR14	SR04	16/06/2023	France	INSIGNIA-EU	Yes	42	42	9.274911111	Forest/Natural	Low	19.60000038	58.70000076		
F2660N3	FR19	SR03	01/06/2023	France	INSIGNIA-EU	Yes	45	45	5.639911111	Forest/Natural	High	18.70000076	114.2000046		
BG2668N3	BG03	SR05	02/07/2023	Bulgaria	INSIGNIA-EU	Yes	41	41	23.11659444	Agricultural	High	26.20000076	19.89999962		
BG2676N3	BG07	SR05	02/07/2023	Bulgaria	INSIGNIA-EU	Yes	43	43	25.65288333	Forest/Natural	High	23	51.20000076		
L2691N3	0	0	0	Latvia	EMBAL	Yes	0	0	0	0	0	0	0		
L2693N3	0	0	0	Latvia	EMBAL	Yes	0	0	0	0	0	0	0		
L2712N3	0	0	0	Latvia	EMBAL	Yes	0	0	0	0	0	0	0		
L2715N3	LV01	SR06	13/07/2023	Latvia	INSIGNIA-EU	Yes	57	57	23.724364	Artificial	High	17.5	84.09999847		
L2719N3	LV03	SR06	13/07/2023	Latvia	INSIGNIA-EU	Yes	56	56	26.544515	Forest/Natural	Medium	17.80000114	76.80000305		
L2723N3	LV05	SR06	14/07/2023	Latvia	INSIGNIA-EU	Yes	57	57	27.088999	Forest/Natural	Low	17.10000038	88.30000305		
LU2744N3	LU05	SR05	02/07/2023	Luxembourg	INSIGNIA-EU	Yes	50	50	6.12984	Forest/Natural	Medium	19.10000038	109.9000015		
LT2760N3	LT08	SR05	30/06/2023	Lithuania	INSIGNIA-EU	Yes	55	55	25.27863889	Artificial	Medium	17.39999962	55.29999924		
B2769N3	BE02	SR06	16/07/2023	Belgium	INSIGNIA-EU	Yes	51	51	3.23302	Artificial	Medium	18.39999962	104.8000031		
B2773N3	BE04	SR06	16/07/2023	Belgium	INSIGNIA-EU	Yes	51	51	3.51832	Agricultural	Low	18.89999962	109.9000015		
B2781N3	BE10	SR05	02/07/2023	Belgium	INSIGNIA-EU	Yes	51	51	5.35991	Forest/Natural	High	18.89999962	120.8000031		
D2856N3	DK10	SR05	29/06/2023	Denmark	INSIGNIA-EU	Yes	56	56	10.16905556	Artificial	High	16.60000038	21.30000114		
D2878N3	0	0	0	Denmark	Best	Yes	0	0	0	0	0	0	0		
D2920N3	0	0	0	Denmark	Best	Yes	0	0	0	0	0	0	0		
S2921N3	ES01	SR05	01/07/2023	Spain	INSIGNIA-EU	No	41	41	2.261719444	Forest/Natural	High	26	17.20000076		
S2924N3	ES02	SR06	14/07/2023	Spain	INSIGNIA-EU	Yes	41	41	-3.334694444	Agricultural	High	25.39999962	4.5		
S2932N3	ES06	SR06	16/07/2023	Spain	INSIGNIA-EU	Yes	40	40	-3.582138889	Agricultural	High	27.20000076	2.299999952		
S2939N3	ES10	SR05	29/06/2023	Spain	INSIGNIA-EU	Yes	41	41	-2.248858333	Agricultural	Medium	19.80000114	95.59999847		
S2955N3	ES18	SR05	30/06/2023	Spain	INSIGNIA-EU	Yes	41	41	-3.434288889	Forest/Natural	Medium	18.89999962	83.59999847		
I2963N3	IT03	SR05	02/07/2023	Italy	INSIGNIA-EU	Yes	45	45	7.63482	Artificial	High	25.10000038	22		
SL3068N3	SL09	SR04	15/06/2023	Slovenia	INSIGNIA-EU	Yes	46	46	15.10078889	Agricultural	High	18.5	118.8000031		
SE3076N3	SE03	SR05	29/06/2023	Sweden	INSIGNIA-EU	Yes	57	57	15.232694	Forest/Natural	Medium	16.10000038	28.30000114		
SE3084N3	SE07	SR05	01/07/2023	Sweden	INSIGNIA-EU	Yes	59	59	15.382705	Forest/Natural	Low	15.80000019	105.4000015		
CZ3092N3	CZ01	SR06	14/07/2023	Czechia	INSIGNIA-EU	Yes	50	50	14.3664692	Agricultural	High	21	57.29999924		
CZ3100N3	CZ05	SR03	04/06/2023	Czechia	INSIGNIA-EU	Yes	49	49	16.4512097	Forest/Natural	High	17.89999962	63.70000076		
CZ3108N3	CZ07	SR05	30/06/2023	Czechia	INSIGNIA-EU	Yes	49	49	15.808969	Forest/Natural	Medium	18.60000038	61.5		
DE3118N3	DE01	SR04	16/06/2023	Germany	INSIGNIA-EU	Yes	54	54	9.38747222	Agricultural	Low	18.10000038	33.20000076		
DE3128N3	DE07	SR06	13/07/2023	Germany	INSIGNIA-EU	Yes	54	54	12.087351	Artificial	High	17.80000114	103.2000046		
DE3138N3	DE12	SR06	16/07/2023	Germany	INSIGNIA-EU	Yes	51	51	11.54047	Forest/Natural	High	18.89999962	73.30000305		
DE3146N3	DE18	SR06	14/07/2023	Germany	INSIGNIA-EU	Yes	51	51	9.32172	Agricultural	Medium	18.60000038	104.2000046		
HR3154N3	HR04	SR06	16/07/2023	Croatia	INSIGNIA-EU	Yes	44	44	15.401934	Agricultural	High	24.60000038	44.29999924		
HR3162N3	HR10	SR06	16/07/2023	Croatia	INSIGNIA-EU	Yes	44	44	16.479725	Artificial	Medium	25.10000038	42.29999924		
P3252N3	PT04	SR07	28/07/2023	Portugal	INSIGNIA-EU	Yes	40	40	-8.414416667	Artificial	High	23.39999962	3.700000048		
CZ4280N3	CZ06	SR07	30/07/2023	Czechia	INSIGNIA-EU	Yes	40	50	17.0219303	Forest/Natural	Medium	18.60000038	104.0999985		
D4283	0	0	0	Denmark	Best	Yes	0	0	0	0	0	0	0		
D4284	0	0	0	Denmark	Best	Yes	0	0	0	0	0	0	0		
D4285	0	0	0	Denmark	Best	Yes	0	0	0	0	0	0	0		
PL4286	PL06	SR07	27/07/2023	Poland	INSIGNIA-EU	Yes	52	52	19.20076389	Agricultural	Medium	21.10000038	65		
PL4287	PL06	SR08	10/08/2023	Poland	INSIGNIA-EU	Yes	52	52	19.20076389	Agricultural	Medium	21.30000114	105.2000046		
PL4289	PL10	SR04	18/06/2023	Poland	INSIGNIA-EU	Yes	51	51	17.07613889	Artificial	High	18.60000038	55.29999924		
PL4290	PL10	SR05	30/06/2023	Poland	INSIGNIA-EU	Yes	51	51	17.07613889	Artificial	High	18.60000038	55.29999924		
PL4291	PL10	SR06	13/07/2023	Poland	INSIGNIA-EU	Yes	51	51	17.07613889	Artificial	High	20.60000038	76.5		
PL4292	PL10	SR07	30/07/2023	Poland	INSIGNIA-EU	Yes	51	51	17.07613889	Artificial	High	20.60000038	76.5		
PL4293	PL10	SR08	13/08/2023	Poland	INSIGNIA-EU	Yes	51	51	17.07613889	Artificial	High	20.10000038	126.8000031		
PL4295	PL17	SR01	07/05/2023	Poland	INSIGNIA-EU	Yes	51	51	22.14153333	Agricultural	High	13.40000057	46.40000153		
PL4296	PL17	SR02	20/05/2023	Poland	INSIGNIA-EU	Yes	51	51	22.14153333	Agricultural	High	13.40000057	46.40000153		
PL4297	PL17	SR03	23/06/2023	Poland	INSIGNIA-EU	Yes	51	51	22.14153333	Agricultural	High	17.70000076	69.80000305		
PL4298	PL17	SR04	16/06/2023	Poland	INSIGNIA-EU	Yes	51	51	22.14153333	Agricultural	High	17.70000076	69.80000305		
H4299	HU02	0	0	Hungary	Hungarian	Yes	48	48	18.85832222	Forest/Natural	Medium	0	0		
H4300	HU02	0	0	Hungary	Hungarian	Yes	48	48	18.85832222	Forest/Natural	Medium	0	0		
H4301	HU02	0	0	Hungary	Hungarian	Yes	48	48	18.85832222	Forest/Natural	Medium	0	0		
H4302	HU02	0	0	Hungary	Hungarian	Yes	48	48	18.85832222	Forest/Natural	Medium	0	0		
H4303	HU02	0	0	Hungary	Hungarian	Yes	48	48	18.85832222	Forest/Natural	Medium	0	0		
H4304	HU02	0	0	Hungary	Hungarian	Yes	48	48	18.85832222	Forest/Natural	Medium	0	0		
H4305	HU02	0	0	Hungary	Hungarian	Yes	48	48	18.85832222	Forest/Natural	Medium	0	0		
H4306	HU02	0	0	Hungary	Hungarian	Yes	48	48	18.85832222	Forest/Natural	Medium	0	0		
H4307	HU02	0	0	Hungary	Hungarian	Yes	48	48	18.85832222	Forest/Natural	Medium	0	0		
H4308	HU02	0	0	Hungary	Hungarian	Yes	48	48	18.85832222	Forest/Natural	Medium	0	0		
H4309	HU02	0	0	Hungary	Hungarian	Yes	48	48	18.85832222	Forest/Natural	Medium	0	0		
H4310	HU02	0	0	Hungary	Hungarian	Yes	48	48	18.85832222	Forest/Natural	Medium	0	0		
H4311	HU02	0	0	Hungary	Hungarian	Yes	48	48	18.85832222	Forest/Natural	Medium	0	0		
H4312	HU02	0	0	Hungary	Hungarian	Yes	48	48	18.85832222	Forest/Natural	Medium	0	0		
H4313	HU02	0	0	Hungary	Hungarian	Yes	48	48	18.85832222	Forest/Natural	Medium	0	0		
H4314	HU02	0	0	Hungary	Hungarian	Yes	48	48	18.85832222	Forest/Natural	Medium	0	0		
H4315	HU02	0	0	Hungary	Hungarian	Yes	48	48	18.85832222	Forest/Natural	Medium	0	0		
H4316	HU02	0	0	Hungary	Hungarian	Yes	48	48	18.85832222	Forest/Natural	Medium	0	0		
H4317	HU02	0	0	Hungary	Hungarian	Yes	48	48	18.85832222	Forest/Natural	Medium	0	0		
H4318	HU02	0	0	Hungary	Hungarian	Yes	48	48	18.85832222	Forest/Natural	Medium	0	0		
P1436N3	PT07	SR01	05/05/2023	Portugal	INSIGNIA-EU	Yes	38	38	-7.205555556	Agricultural	High	19.80000114	22.70000076		
S1494N3	ES10	SR01	04/05/2023	Spain	INSIGNIA-EU	No	41	41	-2.248858333	Agricultural	Medium	14.30000019	58.29999924		
S1502N3	ES14	SR01	05/05/2023	Spain	INSIGNIA-EU	No	40	40	-6.323038889	Agricultural	High	17.5	36.29999924		
S1510N3	ES18	SR01	07/05/2023	Spain	INSIGNIA-EU	No	41	41	-3.434288889	Forest/Natural	Medium	13.19999981	71.20000458		
IR1518N3	IE02	SR01	05/05/2023	Ireland	INSIGNIA-EU	Yes	54	54	-9.001819444	Agricultural	Medium	12.10000038	51.40000153		
IR1520N3	IE03	SR01	06/05/2023	Ireland	INSIGNIA-EU	Yes	53	53	-8.643619444	Artificial	High	12.80000019	44.79999924		
BG1469N3	BG07	SR02	20/05/2023	Bulgaria	INSIGNIA-EU	Yes	43	43	25.65288333	Forest/Natural	High	14.60000038	66.40000153		
S1479N3	ES02	SR02	19/05/2023	Spain	INSIGNIA-EU	No	41	41	-3.334694444	Agricultural	High	16.20000076	51.60000229		
S1485N3	ES05	SR02	19/05/2023	Spain	INSIGNIA-EU	No	41	41	-3.694038889	Forest/Natural	Low	14.80000019	64.30000305		
NL1565N3	NL07	SR02	19/05/2023	Netherlands	INSIGNIA-EU	No	52	52	4.641748	Artificial	High	13	40.40000153		
B1687N3	BE08	SR02	21/05/2023	Belgium	INSIGNIA-EU	Yes	51	51	3.83109	Agricultural	High	13.90000057	44.60000229		
SK1787N3	SK08	SR02	21/05/2023	Slovakia	INSIGNIA-EU	No	49	49	18.73075	Forest/Natural	Medium	11.5	89.30000305		
G1813N3	GR13	SR02	20/05/2023	Greece	INSIGNIA-EU	Yes	40	40	21.40291667	Forest/Natural	High	14.10000038	106.5		
CZ1832N3	CZ08	SR01	06/05/2023	Czechia	INSIGNIA-EU	Yes	50	50	18.50887	Forest/Natural	High	12.30000019	90.40000153		
R1854N3	RO02	SR01	07/05/2023	Romania	INSIGNIA-EU	Yes	45	45	22.815789	Agricultural	High	16.30000114	68.30000305		
R1856N3	RO03	SR01	06/05/2023	Romania	INSIGNIA-EU	No	47	47	27.04078	Agricultural	High	16	31.89999962		
R1862N3	RO06	SR01	06/05/2023	Romania	INSIGNIA-EU	No	48	48	26.356786	Artificial	High	15.19999981	23		
DE1974N3	DE12	SR01	07/05/2023	Germany	INSIGNIA-EU	Yes	51	51	11.54047	Forest/Natural	High	12.40000057	27.5		
F1913N3	FR08	SR02	21/05/2023	France	INSIGNIA-EU	Yes	49	49	2.199419444	Agricultural	Medium	14.69999981	48.40000153		
F1921N3	FR12	SR02	19/05/2023	France	INSIGNIA-EU	Yes	49	49	7.77055	Agricultural	High	15.60000038	38.5		
F1929N3	FR16	SR02	21/05/2023	France	INSIGNIA-EU	Yes	46	46	-1.211152778	Artificial	High	16.60000038	38.5		
HR1990N3	HR01	SR02	21/05/2023	Croatia	INSIGNIA-EU	No	44	44	14.688333	Forest/Natural	Low	24.80000114	150.5		
P1888N3	PT04	SR03	02/06/2023	Portugal	INSIGNIA-EU	No	40	40	-8.414416667	Artificial	High	21.80000114	64.40000153		
P1890N3	PT05	SR03	01/06/2023	Portugal	INSIGNIA-EU	No	41	41	-7.672777778	Forest/Natural	Medium	20.30000114	79.20000458		
CY2102N3	CY04	SR03	03/06/2023	Cyprus	INSIGNIA-EU	Yes	35	35	33.05138889	Agricultural	High	25.20000076	7.099999905		
SL2142N3	SL04	SR03	31/05/2023	Slovenia	INSIGNIA-EU	No	46	46	13.86704167	Forest/Natural	High	16	140.8000031		
S2182N3	ES15	SR03	02/06/2023	Spain	INSIGNIA-EU	No	40	40	-6.352686111	Forest/Natural	Medium	22.60000038	51.5		
FI2195N3	FI01	SR04	18/06/2023	Finland	INSIGNIA-EU	Yes	60	60	24.93458889	Artificial	High	15.80000019	22.70000076		
EE2261N3	EE05	SR03	02/06/2023	Estonia	INSIGNIA-EU	Yes	59	59	25.57005278	Agricultural	Medium	16.20000076	21.70000076		
L2501N3	LV05	SR03	02/06/2023	Latvia	INSIGNIA-EU	Yes	57	57	27.088999	Forest/Natural	Low	16.89999962	31.5		
PL2596N3	PL16	SR03	04/06/2023	Poland	INSIGNIA-EU	Yes	52	52	15.823	Agricultural	High	19.60000038	64.30000305		
EE2270N3	EE09	SR04	15/06/2023	Estonia	INSIGNIA-EU	Yes	59	59	26.80867222	Forest/Natural	Medium	16.20000076	25.80000114		
H2318N3	HU13	SR04	18/06/2023	Hungary	INSIGNIA-EU	Yes	46	46	19.79043333	Agricultural	High	21.20000076	72.20000458		
R2449N3	RO02	SR04	18/06/2023	Romania	INSIGNIA-EU	No	45	45	22.815789	Agricultural	High	20.10000038	111.2000046		
R2465N3	RO10	SR04	18/06/2023	Romania	INSIGNIA-EU	No	45	45	24.25997222	Forest/Natural	Medium	17.39999962	109.0999985		
HR2488N3	HR08	SR04	18/06/2023	Croatia	INSIGNIA-EU	Yes	46	46	15.926405	Artificial	Low	20.60000038	104.2000046		
CY2604N3	CY01	SR05	30/06/2023	Cyprus	INSIGNIA-EU	Yes	35	35	33.76852778	Agricultural	High	25.20000076	2.900000095		
CY2606N3	CY02	SR05	30/06/2023	Cyprus	INSIGNIA-EU	Yes	35	35	34.05419444	Artificial	Medium	24.89999962	6.200000286		
D1850N3	0	0	0	Denmark	 BEEMONITORING	Yes	0	0	0	0	0	0	0		
L2707N3	0	0	0	Latvia	EMBAL	Yes	0	0	0	0	0	0	0		
L2711N3	0	0	0	Latvia	EMBAL	Yes	0	0	0	0	0	0	0		
D2909N3	0	0	0	Denmark	Best	Yes	0	0	0	0	0	0	0		
F2629N3	FR02	SR04	17/06/2023	France	INSIGNIA-EU	Yes	46	46	0.731069444	Agricultural	Medium	20.5	120.4000015		
BG2670N3	BG04	SR05	01/07/2023	Bulgaria	INSIGNIA-EU	Yes	42	42	23.0974	Artificial	High	21.10000038	31.5		
BG2678N3	BG08	SR05	02/07/2023	Bulgaria	INSIGNIA-EU	Yes	43	43	23.80293889	Agricultural	Medium	24.39999962	46.90000153		
B2772N3	BE04	SR05	02/07/2023	Belgium	INSIGNIA-EU	Yes	51	51	3.51832	Agricultural	Low	18.89999962	109.9000015		
B2774N3	BE06	SR05	30/06/2023	Belgium	INSIGNIA-EU	Yes	51	51	3.56686	Agricultural	Medium	19.5	29.80000114		
D2839N3	DK02	SR05	30/06/2023	Denmark	INSIGNIA-EU	Yes	55	55	11.57086111	Agricultural	High	17.39999962	23.30000114		
S2949N3	ES15	SR05	01/07/2023	Spain	INSIGNIA-EU	No	40	40	-6.352686111	Forest/Natural	Medium	25.5	1.5		
S2957N3	ES19	SR05	01/07/2023	Spain	INSIGNIA-EU	No	41	41	1.759361111	Forest/Natural	High	25	24.20000076		
CY2613N3	CY05	SR06	12/07/2023	Cyprus	INSIGNIA-EU	Yes	35	35	32.46329722	Agricultural	High	27.80000114	3.600000143		
BG2683N3	BG10	SR06	15/07/2023	Bulgaria	INSIGNIA-EU	Yes	44	44	27.87735	Agricultural	Low	24	57		
D158N3	0	0	0	Denmark	Control	Yes	0	0	0	0	0	0	0		
IR792N3	0	0	0	Ireland	Control	Yes	0	0	0	0	0	0	0		
F426N3	0	0	0	France	Control	Yes	0	0	0	0	0	0	0		
D3379D	0	0	0	Denmark	Best	Yes	0	0	0	0	0	0	0		
L3387D	LV02	SR07	27/07/2023	Latvia	INSIGNIA-EU	Yes	57	57	24.069905	Artificial	Low	17.5	81.30000305		
L3411D	LV10	SR07	29/07/2023	Latvia	INSIGNIA-EU	No	57	57	25.438499	Agricultural	High	16.60000038	84.70000458		
SE3447D	SE02	SR07	29/07/2023	Sweden	INSIGNIA-EU	Yes	56	56	13.93898	Forest/Natural	High	16.30000114	116.5		
SE3449aD	SE03	SR07	27/07/2023	Sweden	INSIGNIA-EU	No	57	57	15.232694	Forest/Natural	Medium	15.90000057	86.59999847		
SE3455D	SE05	SR07	29/07/2023	Sweden	INSIGNIA-EU	Yes	58	58	13.731838	Agricultural	High	15.30000019	96.30000305		
L3403D	LV07	SR08	11/08/2023	Latvia	INSIGNIA-EU	Yes	56	56	23.531604	Agricultural	Low	19.30000114	130.5		
LT3427D	LT05	SR08	12/08/2023	Lithuania	INSIGNIA-EU	Yes	55	55	26.46011111	Agricultural	Medium	19.60000038	101.5999985		
LT3439D	LT09	SR08	10/08/2023	Lithuania	INSIGNIA-EU	Yes	55	55	23.87944444	Artificial	High	19.89999962	111.7000046		
