ID	BK	SR	Month	Country	Project	Problems	Lat	CoordY	CoordX	Vegetation	Diversity	Temp	Prec		
I2965	IT04	SR06	14/07/2023	Italy	INSIGNIA-EU	Yes	45	45	8.051271	Agricultural	Medium	25.70000076	10.80000019		
I2966	IT05	SR06	15/07/2023	Italy	INSIGNIA-EU	Yes	45	45	8.979529	Agricultural	Medium	25.20000076	15		
I2967	IT06	SR05	01/07/2023	Italy	INSIGNIA-EU	Yes	44	44	11.122712	Forest/Natural	Medium	24.80000114	12.10000038		
I2968	IT06	SR06	14/07/2023	Italy	INSIGNIA-EU	Yes	44	44	11.122712	Forest/Natural	Medium	24.80000114	12.10000038		
I2969	IT08	SR05	02/07/2023	Italy	INSIGNIA-EU	Yes	44	44	11.5661	Agricultural	High	23.89999962	15.30000019		
I2970	IT08	SR06	17/07/2023	Italy	INSIGNIA-EU	Yes	44	44	11.5661	Agricultural	High	23.89999962	15.30000019		
I2971	IT09	SR06	17/07/2023	Italy	INSIGNIA-EU	Yes	43	43	11.77976	Agricultural	Medium	25.5	12.69999981		
I2972	IT09	SR07	28/07/2023	Italy	INSIGNIA-EU	Yes	43	43	11.77976	Agricultural	Medium	25.5	12.69999981		
I2973	IT14	SR05	30/06/2023	Italy	INSIGNIA-EU	Yes	41	41	12.922402	Agricultural	Low	24.5	16		
I2974	IT14	SR06	14/07/2023	Italy	INSIGNIA-EU	Yes	41	41	12.922402	Agricultural	Low	26.80000114	7		
SK2975	SK01	SR05	02/07/2023	Slovakia	INSIGNIA-EU	Yes	49	49	19.32933333	Agricultural	Medium	18.39999962	89.59999847		
SK2976	SK01	SR06	16/07/2023	Slovakia	INSIGNIA-EU	Yes	49	49	19.32933333	Agricultural	Medium	18.39999962	89.59999847		
SK2977	SK02	SR05	01/07/2023	Slovakia	INSIGNIA-EU	Yes	48	48	19.454	Forest/Natural	Low	21.30000114	55.90000153		
SK2978	SK02	SR06	15/07/2023	Slovakia	INSIGNIA-EU	Yes	48	48	19.454	Forest/Natural	Low	21.30000114	55.90000153		
SK2979	SK03	SR06	16/07/2023	Slovakia	INSIGNIA-EU	Yes	48	48	17.32258333	Agricultural	Medium	22.30000114	49.29999924		
SK2980	SK04	SR05	01/07/2023	Slovakia	INSIGNIA-EU	Yes	49	49	18.92036111	Forest/Natural	High	19.10000038	83.80000305		
SK2981	SK04	SR06	15/07/2023	Slovakia	INSIGNIA-EU	Yes	49	49	18.92036111	Forest/Natural	High	19.10000038	83.80000305		
SK2982	SK05	SR05	02/07/2023	Slovakia	INSIGNIA-EU	Yes	49	49	21.5205	Agricultural	Medium	20.10000038	74.80000305		
SK2984	SK07	SR05	02/07/2023	Slovakia	INSIGNIA-EU	Yes	49	49	21.21508333	Artificial	High	20.80000114	64.30000305		
SK2985	SK07	SR06	16/07/2023	Slovakia	INSIGNIA-EU	Yes	49	49	21.21508333	Artificial	High	20.80000114	64.30000305		
SK2986	SK08	SR05	02/07/2023	Slovakia	INSIGNIA-EU	Yes	49	49	18.73075	Forest/Natural	Medium	18.60000038	105.4000015		
SK2987	SK09	SR05	02/07/2023	Slovakia	INSIGNIA-EU	Yes	48	48	18.47583333	Agricultural	Low	22.10000038	49.10000229		
SK2988	SK09	SR06	16/07/2023	Slovakia	INSIGNIA-EU	Yes	48	48	18.47583333	Agricultural	Low	22.10000038	49.10000229		
SK2989	SK10	SR05	02/07/2023	Slovakia	INSIGNIA-EU	Yes	49	49	21.63138889	Agricultural	Low	21.5	60.60000229		
SK2990	SK10	SR06	16/07/2023	Slovakia	INSIGNIA-EU	Yes	49	49	21.63138889	Agricultural	Low	21.5	60.60000229		
AT2991	AT01	SR05	30/06/2023	Austria	INSIGNIA-EU	Yes	47	47	15.765419	Forest/Natural	Medium	19.39999962	128		
AT2992	AT01	SR06	14/07/2023	Austria	INSIGNIA-EU	Yes	47	47	15.765419	Forest/Natural	Medium	20.20000076	86		
AT2993	AT02	SR05	02/07/2023	Austria	INSIGNIA-EU	Yes	48	48	16.359018	Artificial	High	22.39999962	50.70000076		
AT2994	AT02	SR06	16/07/2023	Austria	INSIGNIA-EU	Yes	48	48	16.359018	Artificial	High	22.39999962	50.70000076		
AT2995	AT03	SR05	29/06/2023	Austria	INSIGNIA-EU	Yes	47	47	15.45045	Artificial	Medium	18.39999962	144.1000061		
AT2996	AT03	SR06	14/07/2023	Austria	INSIGNIA-EU	Yes	47	47	15.45045	Artificial	Medium	19.20000076	84		
AT2997	AT04	SR05	29/06/2023	Austria	INSIGNIA-EU	Yes	47	47	16.07124	Agricultural	Medium	21.80000114	90.59999847		
AT2998	AT04	SR06	14/07/2023	Austria	INSIGNIA-EU	Yes	47	47	16.07124	Agricultural	Medium	22.89999962	57		
AT2999	AT05	SR05	29/06/2023	Austria	INSIGNIA-EU	Yes	48	48	14.614477	Agricultural	Low	20.20000076	145.4000092		
AT3000	AT05	SR06	14/07/2023	Austria	INSIGNIA-EU	Yes	48	48	14.614477	Agricultural	Low	20.20000076	79.70000458		
AT3001	AT06	SR05	30/06/2023	Austria	INSIGNIA-EU	Yes	47	47	13.28027778	Forest/Natural	Medium	15.30000019	141.9000092		
AT3002	AT06	SR06	16/07/2023	Austria	INSIGNIA-EU	Yes	47	47	13.28027778	Forest/Natural	Medium	16.5	83.20000458		
AT3003	AT07	SR05	02/07/2023	Austria	INSIGNIA-EU	Yes	48	48	16.45242	Artificial	Medium	22.39999962	50.70000076		
AT3004	AT07	SR06	14/07/2023	Austria	INSIGNIA-EU	Yes	48	48	16.45242	Artificial	Medium	22.39999962	50.70000076		
AT3005	AT08	SR05	29/06/2023	Austria	INSIGNIA-EU	Yes	48	48	13.89052	Agricultural	Medium	20.10000038	152.9000092		
AT3006	AT08	SR06	16/07/2023	Austria	INSIGNIA-EU	Yes	48	48	13.89052	Agricultural	Medium	20.5	76.30000305		
AT3007	AT09	SR05	02/07/2023	Austria	INSIGNIA-EU	Yes	47	47	10.3071	Forest/Natural	High	14.40000057	72.80000305		
AT3008	AT09	SR06	16/07/2023	Austria	INSIGNIA-EU	Yes	47	47	10.3071	Forest/Natural	High	14.40000057	72.80000305		
AT3009	AT10	SR05	02/07/2023	Austria	INSIGNIA-EU	Yes	47	47	15.31925	Forest/Natural	High	19.20000076	84		
AT3010	AT10	SR06	15/07/2023	Austria	INSIGNIA-EU	Yes	47	47	15.31925	Forest/Natural	High	19.20000076	84		
G3011	GR01	SR05	02/07/2023	Greece	INSIGNIA-EU	Yes	41	41	22.85938889	Artificial	High	27	33.70000076		
G3012	GR01	SR06	13/07/2023	Greece	INSIGNIA-EU	Yes	41	41	22.85938889	Artificial	High	27	33.70000076		
G3013	GR02	SR05	02/07/2023	Greece	INSIGNIA-EU	Yes	41	41	23.59005556	Agricultural	High	22.89999962	58		
G3014	GR02	SR06	16/07/2023	Greece	INSIGNIA-EU	Yes	41	41	23.59005556	Agricultural	High	22.89999962	58		
G3015	GR03	SR05	30/06/2023	Greece	INSIGNIA-EU	Yes	40	40	22.56975	Agricultural	High	23.20000076	44.90000153		
G3016	GR03	SR06	15/07/2023	Greece	INSIGNIA-EU	Yes	40	40	22.56975	Agricultural	High	25.30000114	37.29999924		
G3017	GR04	SR05	02/07/2023	Greece	INSIGNIA-EU	Yes	39	39	20.76605556	Agricultural	High	25.20000076	19.30000114		
G3018	GR04	SR06	16/07/2023	Greece	INSIGNIA-EU	Yes	39	39	20.76605556	Agricultural	High	25.20000076	19.30000114		
G3019	GR05	SR05	30/06/2023	Greece	INSIGNIA-EU	Yes	38	38	23.08430556	Forest/Natural	High	24.20000076	31		
G3020	GR05	SR06	14/07/2023	Greece	INSIGNIA-EU	Yes	38	38	23.08430556	Forest/Natural	High	26.20000076	13.19999981		
G3021	GR06	SR05	02/07/2023	Greece	INSIGNIA-EU	Yes	40	40	23.33255556	Agricultural	Low	25.70000076	40.20000076		
G3022	GR06	SR06	16/07/2023	Greece	INSIGNIA-EU	Yes	40	40	23.33255556	Agricultural	Low	25.70000076	40.20000076		
G3023	GR07	SR05	02/07/2023	Greece	INSIGNIA-EU	Yes	40	40	20.82380556	Agricultural	High	23	28.30000114		
G3024	GR07	SR06	16/07/2023	Greece	INSIGNIA-EU	Yes	40	40	20.82380556	Agricultural	High	23	28.30000114		
G3025	GR08	SR05	02/07/2023	Greece	INSIGNIA-EU	Yes	39	39	26.19280556	Agricultural	High	26	13.90000057		
G3026	GR08	SR06	15/07/2023	Greece	INSIGNIA-EU	Yes	39	39	26.19280556	Agricultural	High	26	13.90000057		
G3027	GR09	SR05	02/07/2023	Greece	INSIGNIA-EU	Yes	38	38	26.09361111	Agricultural	Medium	26.39999962	10.60000038		
G3028	GR09	SR06	16/07/2023	Greece	INSIGNIA-EU	Yes	38	38	26.09361111	Agricultural	Medium	26.39999962	10.60000038		
G3029	GR10	SR05	02/07/2023	Greece	INSIGNIA-EU	Yes	38	38	26.90052778	Agricultural	High	26.70000076	5.800000191		
G3030	GR10	SR06	16/07/2023	Greece	INSIGNIA-EU	Yes	38	38	26.90052778	Agricultural	High	26.70000076	5.800000191		
G3031	GR11	SR05	30/06/2023	Greece	INSIGNIA-EU	Yes	35	35	25.04055556	Agricultural	High	23.20000076	8.600000381		
G3032	GR11	SR06	16/07/2023	Greece	INSIGNIA-EU	Yes	35	35	25.04055556	Agricultural	High	25.20000076	2.5		
G3033	GR12	SR05	29/06/2023	Greece	INSIGNIA-EU	Yes	35	35	25.69425	Agricultural	Medium	22.80000114	10		
G3034	GR12	SR06	15/07/2023	Greece	INSIGNIA-EU	Yes	35	35	25.69425	Agricultural	Medium	25	1.800000072		
G3035	GR13	SR05	02/07/2023	Greece	INSIGNIA-EU	Yes	40	40	21.40291667	Forest/Natural	High	22.80000114	33		
G3036	GR13	SR06	16/07/2023	Greece	INSIGNIA-EU	Yes	40	40	21.40291667	Forest/Natural	High	22.80000114	33		
G3037	GR14	SR05	02/07/2023	Greece	INSIGNIA-EU	Yes	39	39	21.00233333	Agricultural	High	23.5	28.10000038		
G3038	GR14	SR06	16/07/2023	Greece	INSIGNIA-EU	Yes	39	39	21.00233333	Agricultural	High	23.5	28.10000038		
G3039	GR15	SR05	01/07/2023	Greece	INSIGNIA-EU	Yes	41	41	23.00608333	Agricultural	Medium	25.10000038	44		
G3040	GR15	SR06	16/07/2023	Greece	INSIGNIA-EU	Yes	41	41	23.00608333	Agricultural	Medium	25.10000038	44		
NL3041	NL01	SR05	02/07/2023	Netherlands	INSIGNIA-EU	Yes	52	52	6.410919	Agricultural	Medium	19.39999962	21.70000076		
NL3042	NL01	SR06	16/07/2023	Netherlands	INSIGNIA-EU	Yes	52	52	6.410919	Agricultural	Medium	19.39999962	21.70000076		
NL3043	NL02	SR05	02/07/2023	Netherlands	INSIGNIA-EU	Yes	51	51	4.103449	Agricultural	Low	19.89999962	17.10000038		
NL3044	NL02	SR06	16/07/2023	Netherlands	INSIGNIA-EU	Yes	51	51	4.103449	Agricultural	Low	19.89999962	17.10000038		
NL3045	NL03	SR05	30/06/2023	Netherlands	INSIGNIA-EU	Yes	52	52	4.9130526	Agricultural	Medium	16.89999962	83.59999847		
NL3046	NL03	SR06	16/07/2023	Netherlands	INSIGNIA-EU	Yes	52	52	4.9130526	Agricultural	Medium	18.89999962	20.39999962		
NL3047	NL04	SR05	30/06/2023	Netherlands	INSIGNIA-EU	Yes	52	52	5.4815222	Agricultural	Medium	17.5	90.30000305		
NL3048	NL04	SR06	15/07/2023	Netherlands	INSIGNIA-EU	Yes	52	52	5.4815222	Agricultural	Medium	19.39999962	19.60000038		
NL3050	NL05	SR06	15/07/2023	Netherlands	INSIGNIA-EU	Yes	51	51	5.4197688	Artificial	High	19.80000114	18.80000114		
NL3051	NL06	SR05	02/07/2023	Netherlands	INSIGNIA-EU	Yes	52	52	5.753667	Forest/Natural	High	19.39999962	20.39999962		
NL3052	NL06	SR06	15/07/2023	Netherlands	INSIGNIA-EU	Yes	52	52	5.753667	Forest/Natural	High	19.39999962	20.39999962		
NL3053	NL08	SR05	01/07/2023	Netherlands	INSIGNIA-EU	Yes	52	52	5.23025	Artificial	High	19.39999962	19.60000038		
NL3055	NL09	SR05	01/07/2023	Netherlands	INSIGNIA-EU	Yes	52	52	4.298154	Artificial	High	19.30000114	17.10000038		
NL3056	NL09	SR06	15/07/2023	Netherlands	INSIGNIA-EU	Yes	52	52	4.298154	Artificial	High	19.30000114	17.10000038		
SL3057	SL03	SR05	02/07/2023	Slovenia	INSIGNIA-EU	Yes	46	46	14.42158333	Agricultural	Medium	20	85		
SL3058	SL03	SR06	16/07/2023	Slovenia	INSIGNIA-EU	Yes	46	46	14.42158333	Agricultural	Medium	20	85		
SL3059	SL04	SR05	30/06/2023	Slovenia	INSIGNIA-EU	Yes	46	46	13.86704167	Forest/Natural	High	22.5	128.1000061		
SL3060	SL04	SR06	16/07/2023	Slovenia	INSIGNIA-EU	Yes	46	46	13.86704167	Forest/Natural	High	23.80000114	56.10000229		
SL3061	SL05	SR05	30/06/2023	Slovenia	INSIGNIA-EU	Yes	46	46	14.21681667	Forest/Natural	Medium	19.10000038	126		
SL3062	SL05	SR06	16/07/2023	Slovenia	INSIGNIA-EU	Yes	46	46	14.21681667	Forest/Natural	Medium	20.30000114	64.80000305		
SL3063	SL07	SR05	01/07/2023	Slovenia	INSIGNIA-EU	Yes	46	46	15.33640833	Forest/Natural	Medium	22.30000114	59.60000229		
SL3064	SL07	SR06	16/07/2023	Slovenia	INSIGNIA-EU	Yes	46	46	15.33640833	Forest/Natural	Medium	22.30000114	59.60000229		
SL3065	SL08	SR05	29/06/2023	Slovenia	INSIGNIA-EU	Yes	46	46	15.47760556	Agricultural	Medium	20.30000114	131		
SL3066	SL08	SR06	15/07/2023	Slovenia	INSIGNIA-EU	Yes	46	46	15.47760556	Agricultural	Medium	21.30000114	76.40000153		
SL3067	SL09	SR03	04/06/2023	Slovenia	INSIGNIA-EU	Yes	46	46	15.10078889	Agricultural	High	20.30000114	131		
SL3068	SL09	SR04	15/06/2023	Slovenia	INSIGNIA-EU	No	46	46	15.10078889	Agricultural	High	20.30000114	131		
SL3069	SL09	SR05	02/07/2023	Slovenia	INSIGNIA-EU	Yes	46	46	15.10078889	Agricultural	High	21.30000114	76.40000153		
SL3070	SL09	SR06	15/07/2023	Slovenia	INSIGNIA-EU	Yes	46	46	15.10078889	Agricultural	High	21.30000114	76.40000153		
SL3071	SL10	SR05	30/06/2023	Slovenia	INSIGNIA-EU	Yes	47	47	16.04206111	Agricultural	High	21.80000114	90.59999847		
SL3072	SL10	SR06	15/07/2023	Slovenia	INSIGNIA-EU	Yes	47	47	16.04206111	Agricultural	High	22.89999962	57		
SE3073	SE01	SR05	29/06/2023	Sweden	INSIGNIA-EU	Yes	56	56	14.059879	Agricultural	High	16.20000076	41.79999924		
SE3074	SE01	SR06	14/07/2023	Sweden	INSIGNIA-EU	Yes	56	56	14.059879	Agricultural	High	17.39999962	51.5		
SE3075	SE02	SR06	16/07/2023	Sweden	INSIGNIA-EU	Yes	56	56	13.93898	Forest/Natural	High	17.20000076	58.79999924		
SE3076	SE03	SR05	29/06/2023	Sweden	INSIGNIA-EU	No	57	57	15.232694	Forest/Natural	Medium	15.69999981	47.70000076		
SE3077	SE03	SR06	14/07/2023	Sweden	INSIGNIA-EU	Yes	57	57	15.232694	Forest/Natural	Medium	16.89999962	50.29999924		
SE3078	SE04	SR05	01/07/2023	Sweden	INSIGNIA-EU	Yes	58	58	11.934252	Artificial	High	17.20000076	48.10000229		
SE3079	SE04	SR06	14/07/2023	Sweden	INSIGNIA-EU	Yes	58	58	11.934252	Artificial	High	17.20000076	48.10000229		
SE3080	SE05	SR05	02/07/2023	Sweden	INSIGNIA-EU	Yes	58	58	13.731838	Agricultural	High	16.39999962	55.90000153		
SE3081	SE05	SR06	16/07/2023	Sweden	INSIGNIA-EU	Yes	58	58	13.731838	Agricultural	High	16.39999962	55.90000153		
SE3082	SE06	SR05	01/07/2023	Sweden	INSIGNIA-EU	Yes	58	58	14.78294	Agricultural	Low	17	51.90000153		
SE3083	SE06	SR06	14/07/2023	Sweden	INSIGNIA-EU	Yes	58	58	14.78294	Agricultural	Low	17	51.90000153		
SE3084	SE07	SR05	01/07/2023	Sweden	INSIGNIA-EU	No	59	59	15.382705	Forest/Natural	Low	16.70000076	54.90000153		
SE3085	SE07	SR06	16/07/2023	Sweden	INSIGNIA-EU	Yes	59	59	15.382705	Forest/Natural	Low	16.70000076	54.90000153		
SE3086	SE08	SR05	30/06/2023	Sweden	INSIGNIA-EU	Yes	60	60	17.126284	Forest/Natural	Medium	16.5	51.70000076		
SE3087	SE08	SR06	14/07/2023	Sweden	INSIGNIA-EU	Yes	60	60	17.126284	Forest/Natural	Medium	17.10000038	71.70000458		
SE3088	SE09	SR05	30/06/2023	Sweden	INSIGNIA-EU	Yes	59	59	18.005227	Artificial	High	17.30000114	47.70000076		
SE3089	SE09	SR06	14/07/2023	Sweden	INSIGNIA-EU	Yes	59	59	18.005227	Artificial	High	18.30000114	65.80000305		
SE3090	SE10	SR05	29/06/2023	Sweden	INSIGNIA-EU	Yes	60	60	17.656381	Artificial	High	17	47.10000229		
SE3091	SE10	SR06	14/07/2023	Sweden	INSIGNIA-EU	Yes	60	60	17.656381	Artificial	High	17.70000076	75.70000458		
CZ3092	CZ01	SR06	14/07/2023	Czechia	INSIGNIA-EU	No	50	50	14.3664692	Agricultural	High	20.39999962	51.90000153		
CZ3093	CZ01	SR07	28/07/2023	Czechia	INSIGNIA-EU	Yes	50	50	14.3664692	Agricultural	High	20.39999962	51.90000153		
CZ3094	CZ02	SR05	02/07/2023	Czechia	INSIGNIA-EU	Yes	50	50	14.4879236	Agricultural	Medium	20.39999962	51.90000153		
CZ3095	CZ02	SR06	15/07/2023	Czechia	INSIGNIA-EU	Yes	50	50	14.4879236	Agricultural	Medium	20.39999962	51.90000153		
CZ3096	CZ03	SR05	01/07/2023	Czechia	INSIGNIA-EU	Yes	50	50	15.5872742	Agricultural	Low	19	62.20000076		
CZ3097	CZ03	SR06	15/07/2023	Czechia	INSIGNIA-EU	Yes	50	50	15.5872742	Agricultural	Low	19	62.20000076		
CZ3098	CZ04	SR05	29/06/2023	Czechia	INSIGNIA-EU	Yes	49	49	17.4696003	Agricultural	High	20	82.80000305		
CZ3099	CZ04	SR06	15/07/2023	Czechia	INSIGNIA-EU	Yes	49	49	17.4696003	Agricultural	High	20.39999962	63.90000153		
CZ3100	CZ05	SR03	04/06/2023	Czechia	INSIGNIA-EU	No	49	49	16.4512097	Forest/Natural	High	19.30000114	106.9000015		
CZ3101	CZ05	SR04	17/06/2023	Czechia	INSIGNIA-EU	Yes	49	49	16.4512097	Forest/Natural	High	19.30000114	106.9000015		
CZ3102	CZ05	SR05	01/07/2023	Czechia	INSIGNIA-EU	Yes	49	49	16.4512097	Forest/Natural	High	19.70000076	54.40000153		
CZ3103	CZ05	SR06	15/07/2023	Czechia	INSIGNIA-EU	Yes	49	49	16.4512097	Forest/Natural	High	19.70000076	54.40000153		
CZ3104	CZ06	SR03	04/06/2023	Czechia	INSIGNIA-EU	Yes	50	50	17.0219303	Forest/Natural	Medium	17.5	110.5		
CZ3105	CZ06	SR04	18/06/2023	Czechia	INSIGNIA-EU	Yes	50	50	17.0219303	Forest/Natural	Medium	17.5	110.5		
CZ3106	CZ07	SR03	03/06/2023	Czechia	INSIGNIA-EU	Yes	49	49	15.808969	Forest/Natural	Medium	20	110.7000046		
CZ3107	CZ07	SR04	16/06/2023	Czechia	INSIGNIA-EU	Yes	49	49	15.808969	Forest/Natural	Medium	20	110.7000046		
CZ3108	CZ07	SR05	30/06/2023	Czechia	INSIGNIA-EU	No	49	49	15.808969	Forest/Natural	Medium	20	110.7000046		
CZ3109	CZ07	SR06	15/07/2023	Czechia	INSIGNIA-EU	Yes	49	49	15.808969	Forest/Natural	Medium	20.60000038	60.79999924		
CZ3110	CZ08	SR05	02/07/2023	Czechia	INSIGNIA-EU	Yes	50	50	18.50887	Forest/Natural	High	19.30000114	113		
CZ3112	CZ09	SR03	03/06/2023	Czechia	INSIGNIA-EU	Yes	49	49	16.7437092	Agricultural	Low	21.20000076	86.90000153		
CZ3113	CZ09	SR05	01/07/2023	Czechia	INSIGNIA-EU	Yes	49	49	16.7437092	Agricultural	Low	21.80000114	45.90000153		
CZ3115	CZ10	SR05	30/06/2023	Czechia	INSIGNIA-EU	Yes	50	50	13.347204	Agricultural	Medium	19.30000114	86		
CZ3116	CZ10	SR06	16/07/2023	Czechia	INSIGNIA-EU	Yes	50	50	13.347204	Agricultural	Medium	19.70000076	47.70000076		
DE3117	DE01	SR03	05/06/2023	Germany	INSIGNIA-EU	Yes	54	54	9.38747222	Agricultural	Low	17.10000038	46.20000076		
DE3118	DE01	SR04	16/06/2023	Germany	INSIGNIA-EU	No	54	54	9.38747222	Agricultural	Low	17.10000038	46.20000076		
DE3119	DE01	SR05	30/06/2023	Germany	INSIGNIA-EU	Yes	54	54	9.38747222	Agricultural	Low	17.10000038	46.20000076		
DE3120	DE01	SR06	16/07/2023	Germany	INSIGNIA-EU	Yes	54	54	9.38747222	Agricultural	Low	18.30000114	55.60000229		
DE3121	DE02	SR05	30/06/2023	Germany	INSIGNIA-EU	Yes	50	50	9.911145883	Artificial	High	19.70000076	64.70000458		
DE3122	DE02	SR06	16/07/2023	Germany	INSIGNIA-EU	Yes	50	50	9.911145883	Artificial	High	20.5	18.70000076		
DE3123	DE04	SR05	02/07/2023	Germany	INSIGNIA-EU	Yes	53	53	13.397485	Artificial	Medium	19.89999962	48.20000076		
DE3124	DE04	SR06	16/07/2023	Germany	INSIGNIA-EU	Yes	53	53	13.397485	Artificial	Medium	19.89999962	48.20000076		
DE3127	DE07	SR05	29/06/2023	Germany	INSIGNIA-EU	Yes	54	54	12.087351	Artificial	High	17.30000114	35.20000076		
DE3128	DE07	SR06	13/07/2023	Germany	INSIGNIA-EU	No	54	54	12.087351	Artificial	High	18.20000076	49.40000153		
DE3129	DE08	SR05	04/07/2023	Germany	INSIGNIA-EU	Yes	54	54	8.928081	Agricultural	Low	17.89999962	48		
DE3130	DE08	SR06	16/07/2023	Germany	INSIGNIA-EU	Yes	54	54	8.928081	Agricultural	Low	17.89999962	48		
DE3131	DE09	SR05	02/07/2023	Germany	INSIGNIA-EU	Yes	49	49	12.948316	Agricultural	Medium	20.60000038	53.5		
DE3132	DE09	SR06	16/07/2023	Germany	INSIGNIA-EU	Yes	49	49	12.948316	Agricultural	Medium	20.60000038	53.5		
DE3133	DE11	SR05	02/07/2023	Germany	INSIGNIA-EU	Yes	51	51	6.835379	Artificial	High	20.30000114	17.80000114		
DE3134	DE11	SR06	14/07/2023	Germany	INSIGNIA-EU	Yes	51	51	6.835379	Artificial	High	20.30000114	17.80000114		
DE3135	DE12	SR03	05/06/2023	Germany	INSIGNIA-EU	Yes	51	51	11.54047	Forest/Natural	High	18.5	61.5		
DE3138	DE12	SR06	16/07/2023	Germany	INSIGNIA-EU	No	51	51	11.54047	Forest/Natural	High	18.60000038	45.60000229		
DE3139	DE13	SR05	02/07/2023	Germany	INSIGNIA-EU	Yes	50	50	10.982128	Agricultural	High	20.20000076	27.89999962		
DE3140	DE13	SR06	17/07/2023	Germany	INSIGNIA-EU	Yes	50	50	10.982128	Agricultural	High	20.20000076	27.89999962		
DE3141	DE14	SR05	29/06/2023	Germany	INSIGNIA-EU	Yes	49	49	9.0275	Forest/Natural	High	20.30000114	77.30000305		
DE3142	DE14	SR06	14/07/2023	Germany	INSIGNIA-EU	Yes	49	49	9.0275	Forest/Natural	High	21.39999962	14.90000057		
DE3143	DE16	SR05	01/07/2023	Germany	INSIGNIA-EU	Yes	50	50	8.053347	Agricultural	High	21.70000076	10		
DE3144	DE16	SR06	16/07/2023	Germany	INSIGNIA-EU	Yes	50	50	8.053347	Agricultural	High	21.70000076	10		
DE3145	DE18	SR05	30/06/2023	Germany	INSIGNIA-EU	Yes	51	51	9.32172	Agricultural	Medium	18.30000114	43.79999924		
DE3146	DE18	SR06	14/07/2023	Germany	INSIGNIA-EU	No	51	51	9.32172	Agricultural	Medium	19.20000076	34.79999924		
DE3147	DE19	SR05	02/07/2023	Germany	INSIGNIA-EU	Yes	51	51	7.45118	Forest/Natural	High	19.5	19.70000076		
DE3148	DE19	SR06	16/07/2023	Germany	INSIGNIA-EU	Yes	51	51	7.45118	Forest/Natural	High	19.5	19.70000076		
HR3149	HR01	SR05	01/07/2023	Croatia	INSIGNIA-EU	Yes	44	44	14.688333	Forest/Natural	Low	25.80000114	38.20000076		
HR3150	HR01	SR06	16/07/2023	Croatia	INSIGNIA-EU	Yes	44	44	14.688333	Forest/Natural	Low	25.80000114	38.20000076		
HR3151	HR03	SR05	30/06/2023	Croatia	INSIGNIA-EU	Yes	46	46	14.6175996	Forest/Natural	Medium	20.70000076	112.3000031		
HR3152	HR03	SR06	14/07/2023	Croatia	INSIGNIA-EU	Yes	46	46	14.6175996	Forest/Natural	Medium	20.70000076	63		
HR3153	HR04	SR05	29/06/2023	Croatia	INSIGNIA-EU	Yes	44	44	15.401934	Agricultural	High	23.10000038	34.40000153		
HR3154	HR04	SR06	16/07/2023	Croatia	INSIGNIA-EU	No	44	44	15.401934	Agricultural	High	24.89999962	27.39999962		
HR3155	HR05	SR05	02/07/2023	Croatia	INSIGNIA-EU	Yes	45	45	17.568887	Agricultural	High	24.10000038	48.40000153		
HR3156	HR05	SR06	18/07/2023	Croatia	INSIGNIA-EU	Yes	45	45	17.568887	Agricultural	High	24.10000038	48.40000153		
HR3157	HR06	SR05	02/07/2023	Croatia	INSIGNIA-EU	Yes	45	45	19.000287	Agricultural	Low	24.80000114	40.90000153		
HR3158	HR06	SR06	16/07/2023	Croatia	INSIGNIA-EU	Yes	45	45	19.000287	Agricultural	Low	24.80000114	40.90000153		
HR3159	HR08	SR05	03/07/2023	Croatia	INSIGNIA-EU	Yes	46	46	15.926405	Artificial	Low	23.39999962	47.10000229		
HR3160	HR08	SR06	15/07/2023	Croatia	INSIGNIA-EU	Yes	46	46	15.926405	Artificial	Low	23.39999962	47.10000229		
HR3161	HR10	SR05	02/07/2023	Croatia	INSIGNIA-EU	Yes	44	44	16.479725	Artificial	Medium	25.5	30.20000076		
HR3162	HR10	SR06	16/07/2023	Croatia	INSIGNIA-EU	No	44	44	16.479725	Artificial	Medium	25.5	30.20000076		
H3163	HU01	SR05	01/07/2023	Hungary	INSIGNIA-EU	Yes	47	47	20.93188056	Agricultural	Low	24.80000114	25.30000114		
H3164	HU01	SR06	15/07/2023	Hungary	INSIGNIA-EU	Yes	47	47	20.93188056	Agricultural	Low	24.80000114	25.30000114		
H3165	HU02	SR05	30/06/2023	Hungary	INSIGNIA-EU	Yes	48	48	18.85832222	Forest/Natural	Medium	22.20000076	56.60000229		
H3166	HU02	SR06	14/07/2023	Hungary	INSIGNIA-EU	Yes	48	48	18.85832222	Forest/Natural	Medium	23.30000114	32.90000153		
H3167	HU03	SR05	01/07/2023	Hungary	INSIGNIA-EU	Yes	47	47	19.01770278	Artificial	High	24.70000076	29.89999962		
H3168	HU03	SR06	16/07/2023	Hungary	INSIGNIA-EU	Yes	47	47	19.01770278	Artificial	High	24.70000076	29.89999962		
H3169	HU04	SR05	02/07/2023	Hungary	INSIGNIA-EU	Yes	48	48	21.06723889	Agricultural	Medium	23.89999962	34.90000153		
H3170	HU04	SR06	23/07/2023	Hungary	INSIGNIA-EU	Yes	48	48	21.06723889	Agricultural	Medium	23.89999962	34.90000153		
H3171	HU05	SR05	29/06/2023	Hungary	INSIGNIA-EU	Yes	47	47	18.45936667	Agricultural	Low	22.39999962	56		
